  0     0.000000     0.000000     0.000000   0
  1     0.690219     0.234387    -0.614256   1
  2     1.379346     0.508000     0.000165   2
  3     2.071226     0.234003     0.613786   3
  4     2.764797     0.000194     0.000000   4
