  0     0.000000     0.000000     0.000000   0
  1     0.887108     0.000000    -0.046177   1
  2     1.775626     0.066859    -0.006927   2
  3     2.404004     0.012517     0.130398   3
  4     3.032944     0.012517     0.000000   4
