  0     0.000000     0.000000     0.000000   0
  1     0.517102     0.000000    -0.106978   1
  2     1.032640     0.030716     0.010627   2
  3     1.560767    -0.022155     0.157205   3
  4     2.090216    -0.022155     0.000000   4
