  0     0.000000     0.000000     0.000000   0
  1     0.658566     0.044668    -0.151673   1
  2     1.316999     0.112263     0.000228   2
  3     1.823732     0.073572     0.123996   3
  4     2.329972     0.042166     0.000000   4
