  0     0.000000     0.000000     0.000000   0
  1     0.861735     0.000000    -0.105781   1
  2     1.725680     0.109000    -0.012755   2
  3     2.763219    -0.021160     0.342573   3
  4     3.800397    -0.021160     0.000000   4
