  0     0.000000     0.000000     0.000000   0
  1     1.390384     0.000000    -0.497736   1
  2     2.773787     0.550931     0.003380   2
  3     4.320098    -0.096481     0.429912   3
  4     5.871402    -0.096481     0.000000   4
