      #Energy        TDOS-UP        TDOS-DOWN
     -39.67281       0.00000       0.00000
     -39.63481       0.00000       0.00000
     -39.59681       0.00000       0.00000
     -39.55781       0.00000       0.00000
     -39.51981       0.00000       0.00000
     -39.48181       0.00000       0.00000
     -39.44281       0.00000       0.00000
     -39.40481       0.00000       0.00000
     -39.36681       0.00000       0.00000
     -39.32781       0.00000       0.00000
     -39.28981       0.00000       0.00000
     -39.25181       0.00000       0.00000
     -39.21281       0.00000       0.00000
     -39.17481       0.00000       0.00000
     -39.13681       0.00000       0.00000
     -39.09781       0.00000       0.00000
     -39.05981       0.00000       0.00000
     -39.02181       0.00000       0.00000
     -38.98281       0.00000       0.00000
     -38.94481       0.00000       0.00000
     -38.90681       0.00000       0.00000
     -38.86781       0.00000       0.00000
     -38.82981       0.00000       0.00000
     -38.79181       0.00000       0.00000
     -38.75281       0.00000       0.00000
     -38.71481       0.00000       0.00000
     -38.67681       0.00000       0.00000
     -38.63781       0.00000       0.00000
     -38.59981       0.00000       0.00000
     -38.56181       0.00000       0.00000
     -38.52281       0.00000       0.00000
     -38.48481       0.00000       0.00000
     -38.44681       0.00000       0.00000
     -38.40881       0.00000       0.00000
     -38.36981       0.00000       0.00000
     -38.33181       0.00000       0.00000
     -38.29381       0.00000       0.00000
     -38.25481       0.00000       0.00000
     -38.21681       0.00000       0.00000
     -38.17881       0.00000       0.00000
     -38.13981       0.00000       0.00000
     -38.10181       0.00000       0.00000
     -38.06381       0.00000       0.00000
     -38.02481       0.00000       0.00000
     -37.98681       0.00000       0.00000
     -37.94881       0.00000       0.00000
     -37.90981       0.00000       0.00000
     -37.87181       0.00000       0.00000
     -37.83381       0.00000       0.00000
     -37.79481       0.00000       0.00000
     -37.75681       0.00000       0.00000
     -37.71881       0.00000       0.00000
     -37.67981       0.00000       0.00000
     -37.64181       0.00000       0.00000
     -37.60381       0.00000       0.00000
     -37.56481       0.00000       0.00000
     -37.52681       0.00000       0.00000
     -37.48881       0.00000       0.00000
     -37.44981       0.00000       0.00000
     -37.41181       0.00000       0.00000
     -37.37381       0.00000       0.00000
     -37.33581       0.00000       0.00000
     -37.29681       0.00000       0.00000
     -37.25881       0.00000       0.00000
     -37.22081       0.00000       0.00000
     -37.18181       0.00000       0.00000
     -37.14381       0.00000       0.00000
     -37.10581       0.00000       0.00000
     -37.06681       0.00000       0.00000
     -37.02881       0.00000       0.00000
     -36.99081       0.00000       0.00000
     -36.95181       0.00000       0.00000
     -36.91381       0.00000       0.00000
     -36.87581       0.00000       0.00000
     -36.83681       0.00000       0.00000
     -36.79881       0.00000       0.00000
     -36.76081       0.00000       0.00000
     -36.72181       0.00000       0.00000
     -36.68381       0.00000       0.00000
     -36.64581       0.00000       0.00000
     -36.60681       0.00000       0.00000
     -36.56881       0.00000       0.00000
     -36.53081       0.00000       0.00000
     -36.49181       0.00000       0.00000
     -36.45381       0.00000       0.00000
     -36.41581       0.00000       0.00000
     -36.37681       0.00000       0.00000
     -36.33881       0.00000       0.00000
     -36.30081       0.00000       0.00000
     -36.26181       0.00000       0.00000
     -36.22381       0.00000       0.00000
     -36.18581       0.00000       0.00000
     -36.14781       0.00000       0.00000
     -36.10881       0.00000       0.00000
     -36.07081       0.00000       0.00000
     -36.03281       0.00000       0.00000
     -35.99381       0.00000       0.00000
     -35.95581       0.00000       0.00000
     -35.91781       0.00000       0.00000
     -35.87881       0.00000       0.00000
     -35.84081       0.00000       0.00000
     -35.80281       0.00000       0.00000
     -35.76381       0.00000       0.00000
     -35.72581       0.00000       0.00000
     -35.68781       0.00000       0.00000
     -35.64881       0.00000       0.00000
     -35.61081       0.00000       0.00000
     -35.57281       0.00000       0.00000
     -35.53381       0.00000       0.00000
     -35.49581       0.00000       0.00000
     -35.45781       0.00000       0.00000
     -35.41881       0.00000       0.00000
     -35.38081       0.00000       0.00000
     -35.34281       0.00000       0.00000
     -35.30381       0.00000       0.00000
     -35.26581       0.00000       0.00000
     -35.22781       0.00000       0.00000
     -35.18881       0.00000       0.00000
     -35.15081       0.00000       0.00000
     -35.11281       0.00000       0.00000
     -35.07481       0.00000       0.00000
